link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
2646,864,913,1,26386.1519,16.3991,1,2500,67.80167512,42.13901499,0,1,,0.15,4,1,0,13.11981322,23.35,"LINESTRING (-88.52802484754534 41.68667200920241, -88.66493809351606 41.90542610649944)"
2647,865,319,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,618.31,13.11981322,0,"LINESTRING (-88.41849425076876 41.694774012806, -88.43039975041839 41.685771786579785)"
2648,865,733,1,9426.90574,5.85886,1,5000,81.3833589,50.58008633,0,1,,0.15,4,1,1021.28,13.11981322,6.95,"LINESTRING (-88.41849425076876 41.694774012806, -88.41492260087388 41.78119538457767)"
2649,865,864,1,9072.81311,5.63879,1,4500,80.76688228,50.19694362,0,1,,0.15,4,1,444.27,13.11981322,6.74,"LINESTRING (-88.41849425076876 41.694774012806, -88.52802484754534 41.68667200920241)"
2650,865,866,1,9631.12002,5.98578,1,1000,82.31726513,51.16051282,0,1,,0.15,4,1,681.91,13.11981322,7.02,"LINESTRING (-88.41849425076876 41.694774012806, -88.3018203542024 41.69027289969289)"
2651,865,868,1,9925.19695,6.16855,1,500,48.33699813,30.04163961,0,1,,0.15,4,1,131.32,13.11981322,12.32,"LINESTRING (-88.41849425076876 41.694774012806, -88.41254150094395 41.60385152792122)"
2652,866,320,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,2478.31,13.11981322,0,"LINESTRING (-88.3018203542024 41.69027289969289, -88.31372585385203 41.68127067346668)"
2653,866,736,1,7577.19934,4.70926,1,3500,68.26305712,42.42576577,0,1,,0.15,4,1,1653.57,13.11981322,6.66,"LINESTRING (-88.3018203542024 41.69027289969289, -88.27562825497323 41.75688937376689)"
2654,866,737,1,7355.94575,4.57175,1,2000,82.34267631,51.17630597,0,1,,0.15,4,1,1884.27,13.11981322,5.36,"LINESTRING (-88.3018203542024 41.69027289969289, -88.33039355336152 41.754188705899026)"
2655,866,810,1,7363.79767,4.57663,1,2500,68.07825273,42.31090909,0,1,,0.15,4,1,579.86,13.11981322,6.49,"LINESTRING (-88.3018203542024 41.69027289969289, -88.21848185665502 41.714578910503676)"
2656,866,812,1,7295.44735,4.53415,1,1000,67.65484405,42.04775889,0,1,,0.15,4,1,472.28,13.11981322,6.47,"LINESTRING (-88.3018203542024 41.69027289969289, -88.21729130669006 41.67046800199522)"
2657,866,865,1,9631.12002,5.98578,1,1000,82.31726513,51.16051282,0,1,,0.15,4,1,466.31,13.11981322,7.02,"LINESTRING (-88.3018203542024 41.69027289969289, -88.41849425076876 41.694774012806)"
2658,866,868,1,13118.59534,8.15326,1,1500,75.9031553,47.17411765,0,1,,0.15,4,1,320.21,13.11981322,10.37,"LINESTRING (-88.3018203542024 41.69027289969289, -88.41254150094395 41.60385152792122)"
2659,866,869,1,9729.1403,6.0467,1,2500,70.9293339,44.08286756,0,1,,0.15,4,1,524.84,13.11981322,8.23,"LINESTRING (-88.3018203542024 41.69027289969289, -88.29586760437759 41.60115086005336)"
2660,867,321,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,219.78,13.11981322,0,"LINESTRING (-88.52564374761542 41.59754996956288, -88.53754924726505 41.58854774333666)"
2661,867,864,1,9718.73007,6.04023,1,1500,67.72634195,42.09219512,0,1,,0.15,4,1,219.71,13.11981322,8.61,"LINESTRING (-88.52564374761542 41.59754996956288, -88.52802484754534 41.68667200920241)"
2662,867,868,1,9349.43239,5.81071,1,3500,75.90878801,47.1776184,0,1,,0.15,4,1,357.37,13.11981322,7.39,"LINESTRING (-88.52564374761542 41.59754996956288, -88.41254150094395 41.60385152792122)"
2663,867,870,1,9424.34743,5.85727,1,1500,82.30871118,51.15519651,0,1,,0.15,4,1,72.88,13.11981322,6.87,"LINESTRING (-88.52564374761542 41.59754996956288, -88.52326264768548 41.511128597791206)"
2664,868,322,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,417.81,13.11981322,0,"LINESTRING (-88.41254150094395 41.60385152792122, -88.42444700059357 41.59484930169501)"
2665,868,865,1,9925.19695,6.16855,1,500,48.33699813,30.04163961,0,1,,0.15,4,1,179.8,13.11981322,12.32,"LINESTRING (-88.41254150094395 41.60385152792122, -88.41849425076876 41.694774012806)"
2666,868,866,1,13118.59534,8.15326,1,1500,75.9031553,47.17411765,0,1,,0.15,4,1,611.09,13.11981322,10.37,"LINESTRING (-88.41254150094395 41.60385152792122, -88.3018203542024 41.69027289969289)"
2667,868,867,1,9349.43239,5.81071,1,3500,75.90878801,47.1776184,0,1,,0.15,4,1,203.23,13.11981322,7.39,"LINESTRING (-88.41254150094395 41.60385152792122, -88.52564374761542 41.59754996956288)"
2668,868,869,1,9623.1072,5.9808,1,2000,82.24877949,51.11794872,0,1,,0.15,4,1,164.46,13.11981322,7.02,"LINESTRING (-88.41254150094395 41.60385152792122, -88.29586760437759 41.60115086005336)"
2669,868,871,1,10015.52621,6.22469,1,2500,72.48873011,45.0520386,0,1,,0.15,4,1,156.94,13.11981322,8.29,"LINESTRING (-88.41254150094395 41.60385152792122, -88.40896985104906 41.51202882041383)"
2670,869,323,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,54.07,13.11981322,0,"LINESTRING (-88.29586760437759 41.60115086005336, -88.30777310402722 41.592148633827144)"
2671,869,818,1,7145.35983,4.44087,1,1500,67.72852919,42.0935545,0,1,,0.15,4,1,128.88,13.11981322,6.33,"LINESTRING (-88.29586760437759 41.60115086005336, -88.21491020676012 41.62455664824152)"
2672,869,820,1,7145.35983,4.44087,1,1500,75.74586392,47.07636042,0,1,,0.15,4,1,374.43,13.11981322,5.66,"LINESTRING (-88.29586760437759 41.60115086005336, -88.2125291068302 41.58314640760093)"
2673,869,866,1,9729.1403,6.0467,1,2500,70.9293339,44.08286756,0,1,,0.15,4,1,835.61,13.11981322,8.23,"LINESTRING (-88.29586760437759 41.60115086005336, -88.3018203542024 41.69027289969289)"
2674,869,868,1,9623.1072,5.9808,1,2000,82.24877949,51.11794872,0,1,,0.15,4,1,106.79,13.11981322,7.02,"LINESTRING (-88.29586760437759 41.60115086005336, -88.41254150094395 41.60385152792122)"
2675,869,872,1,9424.34743,5.85727,1,2500,71.0377947,44.15027638,0,1,,0.15,4,1,245.39,13.11981322,7.96,"LINESTRING (-88.29586760437759 41.60115086005336, -88.29348650444767 41.514729488281695)"
2676,870,324,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,82.38,13.11981322,0,"LINESTRING (-88.52326264768548 41.511128597791206, -88.53516814733511 41.50212637156499)"
2677,870,867,1,9424.34743,5.85727,1,1500,82.30871118,51.15519651,0,1,,0.15,4,1,140.2,13.11981322,6.87,"LINESTRING (-88.52326264768548 41.511128597791206, -88.52564374761542 41.59754996956288)"
2678,870,871,1,9422.81888,5.85632,1,5500,72.66955434,45.16442159,0,1,,0.15,4,1,135.74,13.11981322,7.78,"LINESTRING (-88.52326264768548 41.511128597791206, -88.40896985104906 41.51202882041383)"
2679,871,325,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,46.93,13.11981322,0,"LINESTRING (-88.40896985104906 41.51202882041383, -88.4208753506987 41.50302659418762)"
2680,871,868,1,10015.52621,6.22469,1,2500,72.48873011,45.0520386,0,1,,0.15,4,1,253.68,13.11981322,8.29,"LINESTRING (-88.40896985104906 41.51202882041383, -88.41254150094395 41.60385152792122)"
2681,871,870,1,9422.81888,5.85632,1,5500,72.66955434,45.16442159,0,1,,0.15,4,1,83.03,13.11981322,7.78,"LINESTRING (-88.40896985104906 41.51202882041383, -88.52326264768548 41.511128597791206)"
2682,871,872,1,9525.00647,5.91983,1,2000,82.34875911,51.18008646,0,1,,0.15,4,1,89.38,13.11981322,6.94,"LINESTRING (-88.40896985104906 41.51202882041383, -88.29348650444767 41.514729488281695)"
2683,871,874,1,9520.95179,5.91731,1,2500,72.58667184,45.11290978,0,1,,0.15,4,1,251.68,13.11981322,7.87,"LINESTRING (-88.40896985104906 41.51202882041383, -88.4077793010841 41.42470722601954)"
2684,872,326,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,50.32,13.11981322,0,"LINESTRING (-88.29348650444767 41.514729488281695, -88.3053920040973 41.50572726205548)"
2685,872,460,1,7731.37372,4.80508,1,3500,79.16082307,49.19877133,0,1,,0.15,4,1,235.76,13.11981322,5.86,"LINESTRING (-88.29348650444767 41.514729488281695, -88.30658255406226 41.44451212371721)"
2686,872,830,1,7237.1211,4.4979,1,3000,72.85692382,45.28087248,0,1,,0.15,4,1,101.71,13.11981322,5.96,"LINESTRING (-88.29348650444767 41.514729488281695, -88.21133855686524 41.53813527646985)"
2687,872,832,1,7078.98858,4.39962,1,2000,67.52612319,41.96775835,0,1,,0.15,4,1,70.87,13.11981322,6.29,"LINESTRING (-88.29348650444767 41.514729488281695, -88.21133855686524 41.49582481320664)"
2688,872,869,1,9424.34743,5.85727,1,2500,71.0377947,44.15027638,0,1,,0.15,4,1,416.48,13.11981322,7.96,"LINESTRING (-88.29348650444767 41.514729488281695, -88.29586760437759 41.60115086005336)"
2689,872,871,1,9525.00647,5.91983,1,2000,82.34875911,51.18008646,0,1,,0.15,4,1,40.8,13.11981322,6.94,"LINESTRING (-88.29348650444767 41.514729488281695, -88.40896985104906 41.51202882041383)"
2690,873,327,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,28.83,13.11981322,0,"LINESTRING (-88.52088154775556 41.42470722601954, -88.5327870474052 41.41570499979333)"
2691,873,462,1,5247.07772,3.26108,1,1500,91.25352556,56.71443478,0,1,,0.15,4,1,33.58,13.11981322,3.45,"LINESTRING (-88.52088154775556 41.42470722601954, -88.5292153975103 41.376995427020596)"
2692,873,874,1,9324.155,5.795,1,2000,72.65575325,45.15584416,0,1,,0.15,4,1,28.1,13.11981322,7.7,"LINESTRING (-88.52088154775556 41.42470722601954, -88.4077793010841 41.42470722601954)"
2693,874,328,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,819.67,13.11981322,0,"LINESTRING (-88.4077793010841 41.42470722601954, -88.41968480073373 41.41570499979333)"
2694,874,461,1,3907.52086,2.42854,1,2000,99.76649005,62.0052766,0,1,,0.15,4,1,443.3794501,13.11981322,2.35,"LINESTRING (-88.4077793010841 41.42470722601954, -88.4173037008038 41.3895985437373)"
2695,874,871,1,9520.95179,5.91731,1,2500,72.58667184,45.11290978,0,1,,0.15,4,1,286.94,13.11981322,7.87,"LINESTRING (-88.4077793010841 41.42470722601954, -88.40896985104906 41.51202882041383)"
2696,874,873,1,9324.155,5.795,1,2000,72.65575325,45.15584416,0,1,,0.15,4,1,15.46,13.11981322,7.7,"LINESTRING (-88.4077793010841 41.42470722601954, -88.52088154775556 41.42470722601954)"
2697,874,875,1,9349.43239,5.81071,1,4000,82.37385366,51.19568282,0,1,,0.15,4,1,146.0205499,13.11981322,6.81,"LINESTRING (-88.4077793010841 41.42470722601954, -88.29467705441263 41.43100878437789)"
2698,875,329,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,499.18,13.11981322,0,"LINESTRING (-88.29467705441263 41.43100878437789, -88.30658255406226 41.42200655815167)"
2699,875,460,1,1769.40121,1.09969,1,3500,48.03804189,29.8558371,0,1,,0.15,4,1,864.1105499,13.11981322,2.21,"LINESTRING (-88.29467705441263 41.43100878437789, -88.30658255406226 41.44451212371721)"
2700,875,845,1,9623.1072,5.9808,1,3000,80.86644706,50.25882353,0,1,,0.15,4,1,175.09,13.11981322,7.14,"LINESTRING (-88.29467705441263 41.43100878437789, -88.17800315784628 41.43370945224576)"
2701,875,874,1,9349.43239,5.81071,1,4000,82.37385366,51.19568282,0,1,,0.15,4,1,248.14,13.11981322,6.81,"LINESTRING (-88.29467705441263 41.43100878437789, -88.4077793010841 41.42470722601954)"
2702,875,878,1,9234.35671,5.73919,1,1000,67.81657314,42.14827417,0,1,,0.15,4,1,237.44,13.11981322,8.17,"LINESTRING (-88.29467705441263 41.43100878437789, -88.28991485455278 41.34638785785147)"
2703,876,330,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,649.54,13.11981322,0,"LINESTRING (-88.51373824796579 41.33828585424787, -88.52564374761542 41.329283628021656)"
2704,876,462,1,4409.06225,2.74025,1,1500,60.81465172,37.79655172,0,1,,0.15,4,1,139.44,13.11981322,4.35,"LINESTRING (-88.51373824796579 41.33828585424787, -88.5292153975103 41.376995427020596)"
2705,876,877,1,9342.73895,5.80655,1,1500,72.70613968,45.18715953,0,1,,0.15,4,1,129.92,13.11981322,7.71,"LINESTRING (-88.51373824796579 41.33828585424787, -88.40063600129432 41.332884518512145)"
2706,876,879,1,9913.5317,6.1613,1,1000,73.25269729,45.52684729,0,1,,0.15,4,1,20.26,13.11981322,8.12,"LINESTRING (-88.51373824796579 41.33828585424787, -88.51492879793075 41.24736336936309)"
2707,877,331,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,1031.31,13.11981322,0,"LINESTRING (-88.40063600129432 41.332884518512145, -88.41254150094395 41.32388229228593)"
2708,877,461,1,6334.23075,3.93675,1,2000,64.7451184,40.23935264,0,1,,0.15,4,1,896.97,13.11981322,5.87,"LINESTRING (-88.40063600129432 41.332884518512145, -88.4173037008038 41.3895985437373)"
2709,877,876,1,9342.73895,5.80655,1,1500,72.70613968,45.18715953,0,1,,0.15,4,1,437.61,13.11981322,7.71,"LINESTRING (-88.40063600129432 41.332884518512145, -88.51373824796579 41.33828585424787)"
2710,877,878,1,9245.82888,5.74632,1,1000,72.8018022,45.24661417,0,1,,0.15,4,1,275.34,13.11981322,7.62,"LINESTRING (-88.40063600129432 41.332884518512145, -88.28991485455278 41.34638785785147)"
2711,877,880,1,9226.006,5.734,1,2000,71.06037997,44.16431322,0,1,,0.15,4,1,72.22,13.11981322,7.79,"LINESTRING (-88.40063600129432 41.332884518512145, -88.40063600129432 41.24826359198572)"
2712,878,332,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,586.03,13.11981322,0,"LINESTRING (-88.28991485455278 41.34638785785147, -88.3018203542024 41.33738563162525)"
2713,878,855,1,9520.95179,5.91731,1,2500,71.49650906,44.43536921,0,1,,0.15,4,1,161.5,13.11981322,7.99,"LINESTRING (-88.28991485455278 41.34638785785147, -88.1744315079514 41.34728808047409)"
2714,878,875,1,9234.35671,5.73919,1,1000,67.81657314,42.14827417,0,1,,0.15,4,1,518.88,13.11981322,8.17,"LINESTRING (-88.28991485455278 41.34638785785147, -88.29467705441263 41.43100878437789)"
2715,878,877,1,9245.82888,5.74632,1,1000,72.8018022,45.24661417,0,1,,0.15,4,1,351.8,13.11981322,7.62,"LINESTRING (-88.28991485455278 41.34638785785147, -88.40063600129432 41.332884518512145)"
2716,878,881,1,10015.52621,6.22469,1,4500,75.68407716,47.0379597,0,1,,0.15,4,1,205.43,13.11981322,7.94,"LINESTRING (-88.28991485455278 41.34638785785147, -88.2863432046579 41.25456515034407)"
2717,879,333,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,31.76,13.11981322,0,"LINESTRING (-88.51492879793075 41.24736336936309, -88.52683429758038 41.23836114313688)"
2718,879,876,1,9913.5317,6.1613,1,1000,73.25269729,45.52684729,0,1,,0.15,4,1,80.64,13.11981322,8.12,"LINESTRING (-88.51492879793075 41.24736336936309, -88.51373824796579 41.33828585424787)"
2719,879,880,1,9422.81888,5.85632,1,500,72.66955434,45.16442159,0,1,,0.15,4,1,26.11,13.11981322,7.78,"LINESTRING (-88.51492879793075 41.24736336936309, -88.40063600129432 41.24826359198572)"
2720,879,882,1,9520.453,5.917,1,1000,72.58286913,45.11054638,0,1,,0.15,4,1,11.04,13.11981322,7.87,"LINESTRING (-88.51492879793075 41.24736336936309, -88.51492879793075 41.1600417749688)"
2721,880,334,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,73.46,13.11981322,0,"LINESTRING (-88.40063600129432 41.24826359198572, -88.41254150094395 41.2392613657595)"
2722,880,877,1,9226.006,5.734,1,2000,71.06037997,44.16431322,0,1,,0.15,4,1,332.95,13.11981322,7.79,"LINESTRING (-88.40063600129432 41.24826359198572, -88.40063600129432 41.332884518512145)"
2723,880,879,1,9422.81888,5.85632,1,500,72.66955434,45.16442159,0,1,,0.15,4,1,18.26,13.11981322,7.78,"LINESTRING (-88.40063600129432 41.24826359198572, -88.51492879793075 41.24736336936309)"
2724,880,881,1,9447.32395,5.87155,1,2500,72.67172269,45.16576923,0,1,,0.15,4,1,44.08,13.11981322,7.8,"LINESTRING (-88.40063600129432 41.24826359198572, -88.2863432046579 41.25456515034407)"
2725,880,883,1,9422.81888,5.85632,1,1000,80.65180212,50.12542083,0,1,,0.15,4,1,34.32,13.11981322,7.01,"LINESTRING (-88.40063600129432 41.24826359198572, -88.40182655125929 41.16184222021405)"
2726,881,335,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,448.82,13.11981322,0,"LINESTRING (-88.2863432046579 41.25456515034407, -88.29824870430753 41.245562924117856)"
2727,881,465,1,2482.99271,1.54319,1,3500,60.07240428,37.33524194,0,1,,0.15,4,1,520.07,13.11981322,2.48,"LINESTRING (-88.2863432046579 41.25456515034407, -88.25777000549878 41.24736336936309)"
2728,881,878,1,10015.52621,6.22469,1,4500,75.68407716,47.0379597,0,1,,0.15,4,1,227.52,13.11981322,7.94,"LINESTRING (-88.2863432046579 41.25456515034407, -88.28991485455278 41.34638785785147)"
2729,881,880,1,9447.32395,5.87155,1,2500,72.67172269,45.16576923,0,1,,0.15,4,1,137.76,13.11981322,7.8,"LINESTRING (-88.2863432046579 41.25456515034407, -88.40063600129432 41.24826359198572)"
2730,881,884,1,9816.86298,6.10122,1,3000,83.0764145,51.63232722,0,1,,0.15,4,1,102.53,13.11981322,7.09,"LINESTRING (-88.2863432046579 41.25456515034407, -88.28396210472796 41.16454288808191)"
2731,882,336,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,26.39,13.11981322,0,"LINESTRING (-88.51492879793075 41.1600417749688, -88.52683429758038 41.15103954874259)"
2732,882,879,1,9520.453,5.917,1,1000,72.58286913,45.11054638,0,1,,0.15,4,1,29.82,13.11981322,7.87,"LINESTRING (-88.51492879793075 41.1600417749688, -88.51492879793075 41.24736336936309)"
2733,882,883,1,9326.21452,5.79628,1,1000,72.67180145,45.16581818,0,1,,0.15,4,1,27.43,13.11981322,7.7,"LINESTRING (-88.51492879793075 41.1600417749688, -88.40182655125929 41.16184222021405)"
2734,883,337,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,37.6,13.11981322,0,"LINESTRING (-88.40182655125929 41.16184222021405, -88.41373205090892 41.15283999398783)"
2735,883,464,1,4485.95636,2.78804,1,2000,68.66259734,42.67408163,0,1,,0.15,4,1,70.16,13.11981322,3.92,"LINESTRING (-88.40182655125929 41.16184222021405, -88.34825180283596 41.15464043923308)"
2736,883,880,1,9422.81888,5.85632,1,1000,80.65180212,50.12542083,0,1,,0.15,4,1,90.86,13.11981322,7.01,"LINESTRING (-88.40182655125929 41.16184222021405, -88.40063600129432 41.24826359198572)"
2737,883,882,1,9326.21452,5.79628,1,1000,72.67180145,45.16581818,0,1,,0.15,4,1,15.35,13.11981322,7.7,"LINESTRING (-88.40182655125929 41.16184222021405, -88.51492879793075 41.1600417749688)"
2738,884,338,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,143.54,13.11981322,0,"LINESTRING (-88.28396210472796 41.16454288808191, -88.29586760437759 41.155540661855696)"
2739,884,464,1,5408.89485,3.36165,1,2000,102.0546198,63.42735849,0,1,,0.15,4,1,61.85,13.11981322,3.18,"LINESTRING (-88.28396210472796 41.16454288808191, -88.34825180283596 41.15464043923308)"
2740,884,881,1,9816.86298,6.10122,1,3000,83.0764145,51.63232722,0,1,,0.15,4,1,259.06,13.11981322,7.09,"LINESTRING (-88.28396210472796 41.16454288808191, -88.2863432046579 41.25456515034407)"
2741,884,889,1,9525.00647,5.91983,1,1500,72.70997305,45.18954198,0,1,,0.15,4,1,22.05,13.11981322,7.86,"LINESTRING (-88.28396210472796 41.16454288808191, -88.16847875812658 41.16724355594978)"
2742,885,339,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,51.13,13.11981322,0,"LINESTRING (-87.94108371481869 41.26086670870242, -87.95298921446832 41.2518644824762)"
2743,885,445,1,7620.93196,4.73644,1,1000,71.78271862,44.61324961,0,1,,0.15,4,1,95.31,13.11981322,6.37,"LINESTRING (-87.94108371481869 41.26086670870242, -87.84941136751655 41.2518644824762)"
2744,885,857,1,10015.52621,6.22469,1,3500,81.31685691,50.53875507,0,1,,0.15,4,1,89.8,13.11981322,7.39,"LINESTRING (-87.94108371481869 41.26086670870242, -87.94465536471357 41.35268941620981)"
2745,885,863,1,9522.48034,5.91826,1,500,81.04238587,50.36817021,0,1,,0.15,4,1,142.08,13.11981322,7.05,"LINESTRING (-87.94108371481869 41.26086670870242, -88.05656706142007 41.26266715394766)"
2746,885,892,1,11159.67002,6.93578,1,500,80.67231339,50.13816867,0,1,,0.15,4,1,226.41,13.11981322,8.3,"LINESTRING (-87.94108371481869 41.26086670870242, -87.85536411734137 41.18164711791172)"
2747,886,340,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,282.26,13.11981322,0,"LINESTRING (-87.81964761839248 41.26086670870242, -87.83155311804211 41.2518644824762)"
2748,886,445,1,2642.75032,1.64248,1,1000,151.014304,93.856,0,1,,0.15,4,1,640.76,13.11981322,1.05,"LINESTRING (-87.81964761839248 41.26086670870242, -87.84941136751655 41.2518644824762)"
2749,886,858,1,10335.50804,6.42356,1,5000,80.85143187,50.24949153,0,1,,0.15,4,1,150.18,13.11981322,7.67,"LINESTRING (-87.81964761839248 41.26086670870242, -87.82917201811219 41.35539008407768)"
2750,886,887,1,9226.006,5.734,1,500,80.92987719,50.29824561,0,1,,0.15,4,1,90.64,13.11981322,6.84,"LINESTRING (-87.81964761839248 41.26086670870242, -87.70773592168598 41.26086670870242)"
2751,886,892,1,9125.21824,5.67136,1,1000,80.51663152,50.04141176,0,1,,0.15,4,1,627.3,13.11981322,6.8,"LINESTRING (-87.81964761839248 41.26086670870242, -87.85536411734137 41.18164711791172)"
2752,887,341,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,30.77,13.11981322,0,"LINESTRING (-87.70773592168598 41.26086670870242, -87.71964142133561 41.2518644824762)"
2753,887,859,1,10411.1954,6.4706,1,4000,67.8253772,42.15374593,0,1,,0.15,4,1,107.57,13.11981322,9.21,"LINESTRING (-87.70773592168598 41.26086670870242, -87.71249812154582 41.3562903067003)"
2754,887,886,1,9226.006,5.734,1,500,80.92987719,50.29824561,0,1,,0.15,4,1,258.07,13.11981322,6.84,"LINESTRING (-87.70773592168598 41.26086670870242, -87.81964761839248 41.26086670870242)"
2755,887,888,1,10611.45154,6.59506,1,1500,80.69544898,50.15254753,0,1,,0.15,4,1,68.29,13.11981322,7.89,"LINESTRING (-87.70773592168598 41.26086670870242, -87.57915652547 41.26536782181553)"
2756,887,893,1,9326.21452,5.79628,1,500,81.45165519,50.62253275,0,1,,0.15,4,1,52.32659921,13.11981322,6.87,"LINESTRING (-87.70773592168598 41.26086670870242, -87.70535482175605 41.17534555955337)"
